Sold_price,Squarefootage,Type,Style,Community,Municipality District,longitude,latitude,Bedrooms,Dens,Bathrooms,Kitchens,Rooms,Parking Total
918000,1750.5,Semi-Detached,Backsplit,Victoria Village,C13,-79.324314,43.733359,4,0,2,1,6,4
920888,1300.5,Detached,Bungalow,Woburn,E09,-79.2254,43.764906,3,2,2,1,6,2
925000,850,Condo Apartment,Apartment,Little Portugal,C01,-79.428251,43.643159,2,1,2,1,6,1
947000,850,Condo Apartment,Apartment,Regent Park,C08,-79.361537,43.65969,2,1,2,1,5,1
955000,1750.5,Detached,2-Storey,Milliken,E07,-79.276705,43.829907,3,1,3,1,7,2
982000,1750.5,Semi-Detached,Backsplit,York University Heights,W05,-79.491163,43.748857,4,0,2,1,9,4
985000,950,Condo Apartment,Loft,South Riverdale,E01,-79.34162,43.66441,1,0,1,1,3,1
680000,650,Condo Apartment,Apartment,Rosedale-Moore Park,C09,-79.392655,43.685403,1,0,1,1,4,0
685000,850,Condo Apartment,Apartment,Henry Farm,C15,-79.344575,43.772365,2,0,2,1,5,1
720000,850,Condo Apartment,Apartment,Mount Pleasant West,C10,-79.398479,43.708105,1,1,1,1,5,1
812100,1300,Condo Townhouse,2-Storey,Don Valley Village,C15,-79.358455,43.791222,3,1,3,1,6,2
825000,850,Condo Apartment,Apartment,Willowdale East,C14,-79.407983,43.760469,2,0,2,1,4,1
891000,1300,Condo Townhouse,2-Storey,Westminster-Branson,C07,-79.450281,43.780281,4,0,2,1,8,2
697000,1300,Condo Apartment,Apartment,Rockcliffe-Smythe,W03,-79.507581,43.676597,3,0,2,1,6,1
805000,750,Condo Apartment,Apartment,Niagara,C01,-79.404566,43.636227,2,0,1,1,5,1
654000,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.377,43.640683,1,0,1,1,4,1
660000,1300,Condo Apartment,Apartment,Westminster-Branson,C07,-79.451751,43.789723,2,1,2,1,6,2
675000,950,Condo Apartment,Apartment,Willowdale East,C14,-79.407183,43.756021,2,0,2,1,5,1
675000,1500,Condo Apartment,Apartment,Guildwood,E08,-79.205083,43.749142,2,1,2,1,6,2
680000,650,Condo Apartment,Loft,Waterfront Communities C1,C01,-79.394619,43.646368,1,1,1,1,4,0
682500,1300,Condo Apartment,Apartment,Westminster-Branson,C07,-79.451751,43.789723,2,1,2,1,6,1
685000,1100,Condo Apartment,Apartment,Rockcliffe-Smythe,W03,-79.506973,43.677273,2,0,2,1,8,2
687500,950,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.531931,43.645014,2,0,2,1,6,1
690000,1300,Condo Apartment,Apartment,Markland Wood,W08,-79.582821,43.639519,3,0,2,1,5,1
690000,650,Condo Apartment,Apartment,South Riverdale,E01,-79.34176,43.658781,1,1,1,1,4,1
695000,1100,Condo Apartment,2-Storey,Waterfront Communities C8,C08,-79.356605,43.652873,1,1,2,1,4,0
695000,1300,Condo Townhouse,3-Storey,West Hill,E10,-79.176969,43.76764,3,0,3,1,7,1
695000,750,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.373414,43.652748,2,0,2,1,5,1
699900,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.399202,43.638636,1,1,1,1,4,0
699900,850,Co-op / Co-Ownership Apartment,Apartment,Casa Loma,C02,-79.411083,43.688861,1,0,1,1,4,0
699900,650,Condo Apartment,Apartment,Palmerston-Little Italy,C01,-79.416793,43.672809,1,1,1,1,5,1
699900,1100,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.53565,43.638538,2,1,2,1,5,1
700000,1100,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.386691,43.654494,2,1,2,1,5,1
702000,750,Condo Apartment,Apartment,Weston-Pellam Park,W03,-79.46088,43.673122,2,0,2,1,5,1
703536,1300,Condo Townhouse,2-Storey,Newtonbrook West,C07,-79.425934,43.777766,2,1,3,1,6,1
710500,750,Condo Apartment,Loft,Niagara,C01,-79.413466,43.641895,1,1,2,1,4,1
715000,1100,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.375993,43.660265,2,1,2,1,6,1
718000,850,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392276,43.645969,2,0,2,1,5,1
724000,850,Condo Apartment,Apartment,Mimico,W06,-79.489932,43.628712,2,1,2,1,7,1
725000,650,Condo Apartment,Loft,Waterfront Communities C1,C01,-79.402443,43.644524,1,0,1,1,3,0
725000,650,Condo Apartment,Apartment,Niagara,C01,-79.41672,43.639916,1,1,2,1,5,1
728000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.383041,43.641681,1,1,1,1,5,1
730000,950,Condo Apartment,Apartment,Mimico,W06,-79.349141,43.653512,2,1,2,1,6,1
730000,1900,Condo Apartment,Apartment,Kingsview Village-The Westway,W09,-79.548517,43.697312,2,1,2,1,7,3
733500,850,Condo Apartment,Apartment,Mimico,W06,-79.489932,43.628712,2,1,2,1,6,1
735000,650,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.384959,43.655348,1,1,2,1,5,1
737500,1900,Condo Townhouse,3-Storey,Guildwood,E08,-79.203263,43.745862,3,0,2,1,7,2
738000,650,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.386536,43.662272,1,1,1,1,5,0
738500,750,Condo Apartment,Apartment,High Park North,W02,-79.468801,43.654978,1,0,1,1,5,1
740000,1500,Condo Townhouse,3-Storey,Tam O'Shanter-Sullivan,E05,-79.299093,43.783452,3,1,2,1,8,3
740000,650,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.369431,43.645016,1,1,1,1,5,1
740000,850,Condo Apartment,Apartment,Newtonbrook West,C07,-79.417856,43.779463,2,0,2,1,5,1
741000,850,Condo Apartment,Apartment,Newtonbrook West,C07,-79.417856,43.779463,2,0,2,1,5,1
744500,850,Condo Apartment,Apartment,Mimico,W06,-79.489932,43.628712,2,1,2,1,6,1
750000,650,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.402535,43.738454,1,1,1,1,5,0
750000,950,Condo Apartment,Apartment,High Park-Swansea,W01,-79.472131,43.637413,2,0,2,1,5,1
754500,1500,Condo Townhouse,2-Storey,L'Amoreaux,E05,-79.312217,43.793759,4,2,4,1,7,2
760000,950,Condo Apartment,Apartment,Mimico,W06,-79.484622,43.623358,2,0,2,1,6,1
760000,750,Condo Apartment,Apartment,Mimico,W06,-79.52661,43.664305,2,0,2,1,5,1
760000,950,Condo Apartment,Apartment,Willowdale East,C14,-79.412651,43.771219,2,1,2,1,6,1
765000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.390598,43.647876,2,0,1,1,5,1
765800,1100,Condo Townhouse,Stacked Townhouse,Willowdale East,C14,-79.407426,43.758518,2,1,2,1,6,1
766000,950,Condo Apartment,Apartment,Bayview Village,C15,-79.370623,43.767726,2,1,2,1,5,1
770000,850,Condo Apartment,Apartment,Mimico,W06,-79.484622,43.623358,2,0,2,1,5,1
780000,1700,Condo Townhouse,Stacked Townhouse,Hillcrest Village,C15,-79.362932,43.808808,3,0,2,1,6,2
780000,1300.5,Townhouse,3-Storey,Downsview-Roding-CFB,W05,-79.523161,43.725884,3,0,2,1,7,2
781800,850,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.358225,43.651364,1,1,2,1,5,1
785000,750,Condo Apartment,Apartment,Palmerston-Little Italy,C01,-79.428734,43.660407,2,0,2,1,5,1
785000,1300.5,Townhouse,3-Storey,Clairlea-Birchmount,E04,-79.28054,43.716501,2,0,2,1,6,2
800000,1300,Condo Townhouse,2-Storey,Dorset Park,E04,-79.285247,43.768796,4,1,3,1,7,3
800000,1100,Condo Apartment,Apartment,Flemingdon Park,C11,-79.4163,43.70011,3,0,2,1,5,1
800000,850,Condo Apartment,Apartment,High Park North,W02,-79.386793,43.670675,2,0,2,1,5,1
803000,1300.5,Townhouse,3-Storey,Oakridge,E06,-79.277146,43.692538,3,0,3,1,4,1
803000,1300.5,Townhouse,3-Storey,Clairlea-Birchmount,E04,-79.280966,43.716259,2,1,2,1,6,2
805000,350.5,Detached,Bungalow,Rockcliffe-Smythe,W03,-79.485187,43.682129,1,1,2,1,4,5
805000,850,Condo Apartment,Apartment,Mimico,W06,-79.46617,43.66328,2,1,2,1,6,1
807000,1100,Condo Townhouse,Stacked Townhouse,East End-Danforth,E02,-79.294059,43.685398,2,1,2,1,6,1
810000,1300,Condo Townhouse,Stacked Townhouse,Mimico,W06,-79.497539,43.603201,2,0,1,1,5,1
821000,850,Condo Apartment,2-Storey,Niagara,C01,-79.416432,43.638874,1,1,2,1,5,1
830000,950,Condo Apartment,Apartment,Moss Park,C08,-79.369181,43.653268,2,1,2,1,6,1
830000,1300,Condo Townhouse,Stacked Townhouse,Newtonbrook West,C07,-79.424557,43.778471,2,1,3,1,6,1
835000,1700,Condo Townhouse,3-Storey,Pleasant View,C15,-79.4163,43.70011,3,1,2,1,6,2
835000,750,Condo Apartment,Loft,South Riverdale,E01,-79.340136,43.66205,1,0,1,1,4,1
835000,1300,Condo Townhouse,Stacked Townhouse,Newtonbrook West,C07,-79.424557,43.778471,2,1,3,1,6,2
855000,850,Condo Apartment,Loft,Niagara,C01,-79.413466,43.641895,2,0,2,1,5,1
855000,1300,Condo Townhouse,Stacked Townhouse,Long Branch,W06,-79.523469,43.599422,2,0,3,1,5,2
855000,1300,Condo Townhouse,Stacked Townhouse,Long Branch,W06,-79.523469,43.599422,2,0,3,1,5,2
880200,1100,Condo Townhouse,2-Storey,North St. James Town,C08,-79.375963,43.667849,1,1,2,1,7,1
991000,1750.5,Detached,2-Storey,Agincourt North,E07,-79.259515,43.808009,3,2,5,1,11,2
1000000,900.5,Detached,1 1/2 Storey,Beechborough-Greenbrook,W04,-79.47489,43.691664,3,0,3,1,6,4
680000,1100,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.536431,43.63935,2,1,2,1,7,1
718000,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.231842,43.746365,1,1,1,1,5,1
749888,850,Condo Apartment,Apartment,Newtonbrook West,C07,-79.418327,43.780688,2,0,2,1,5,1
750000,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.391973,43.645508,1,1,1,1,1,1
780500,1300,Condo Townhouse,3-Storey,Bathurst Manor,C06,-79.446572,43.753969,2,1,3,1,5,1
825000,1500,Condo Townhouse,2-Storey,Mount Dennis,W04,-79.508236,43.691766,3,0,4,1,6,2
935000,850,Condo Apartment,Apartment,Niagara,C01,-79.415908,43.639647,2,0,2,1,5,1
700000,550,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.385163,43.665914,1,0,1,1,4,0
765000,1300,Condo Townhouse,3-Storey,Agincourt South-Malvern West,E07,-79.282534,43.778003,3,1,3,1,8,3
690000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.391953,43.648964,1,1,1,1,5,0
697000,1700,Condo Townhouse,3-Storey,York University Heights,W05,-79.494888,43.764904,4,0,3,1,7,1
700000,1300,Condo Apartment,Apartment,Markland Wood,W08,-79.582821,43.639519,3,0,2,1,6,1
700000,850,Condo Apartment,Apartment,Bayview Village,C15,-79.382783,43.767269,2,0,2,1,5,1
736474,750,Condo Apartment,Apartment,Niagara,C01,-79.41672,43.639916,1,1,2,1,5,1
742000,1300,Condo Apartment,Apartment,Moss Park,C08,-79.36839,43.659037,2,0,1,1,5,1
770000,950,Condo Apartment,Apartment,Mimico,W06,-79.475745,43.629892,2,0,2,1,5,1
775000,750,Condo Townhouse,Stacked Townhouse,Niagara,C01,-79.407902,43.643381,1,1,1,1,5,1
780000,950,Condo Townhouse,3-Storey,Islington-City Centre West,W08,-79.528178,43.641958,2,0,2,1,5,1
790000,1500,Condo Townhouse,3-Storey,Tam O'Shanter-Sullivan,E05,-79.299093,43.783452,4,0,2,1,8,2
800000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.391899,43.648479,1,1,2,1,5,1
801000,750,Condo Apartment,Apartment,Moss Park,C08,-79.366632,43.652675,2,0,2,1,2,0
807500,750,Condo Apartment,Apartment,Regent Park,C08,-79.366012,43.66003,2,0,1,1,5,1
825100,750,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.384488,43.66865,1,0,2,1,6,1
833000,1900,Condo Townhouse,3-Storey,Malvern,E11,-79.236185,43.791751,3,1,3,1,6,2
845000,950,Condo Townhouse,Stacked Townhouse,Long Branch,W06,-79.534485,43.596785,2,0,3,1,5,1
675000,950,Condo Apartment,Apartment,Mimico,W06,-79.503814,43.600922,1,1,1,1,5,1
675000,950,Condo Apartment,Apartment,Mimico,W06,-79.503814,43.600922,1,1,1,1,5,1
680000,750,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.360665,43.650427,1,1,1,1,5,1
720000,1500,Condo Apartment,Apartment,Westminster-Branson,C07,-79.445916,43.779554,3,0,2,1,6,1
825250,850,Condo Apartment,Apartment,Little Portugal,C01,-79.436257,43.649932,1,1,1,1,5,1
1057788,1300.5,Detached,Bungalow,Woburn,E09,-79.247136,43.766255,3,1,2,1,5,3
704900,950,Condo Apartment,Apartment,Clanton Park,C06,-79.446318,43.734633,2,0,2,1,6,2
700000,550,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.384128,43.669472,1,1,1,1,3,0
707000,850,Condo Apartment,Apartment,Newtonbrook West,C07,-79.418327,43.780688,2,0,2,1,5,1
702000,750,Condo Apartment,Apartment,Little Portugal,C01,-79.428251,43.643159,2,0,2,1,4,1
680000,750,Condo Apartment,Apartment,University,C01,-79.403543,43.665872,1,0,1,1,4,0
685000,650,Condo Apartment,Apartment,Annex,C02,-79.388785,43.672304,1,1,1,1,4,0
695000,950,Condo Apartment,Apartment,Bayview Village,C15,-79.386116,43.765854,2,1,2,1,6,1
709000,650,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.385216,43.65999,1,1,1,1,5,1
725000,850,Condo Apartment,Apartment,Willowdale East,C14,-79.408393,43.75632,2,0,2,1,5,1
756000,650,Condo Apartment,Apartment,High Park North,W02,-79.486382,43.648389,1,1,1,1,5,1
690000,550,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.393063,43.647875,1,1,1,1,4,0
830000,1300,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.52669,43.650314,2,0,2,1,7,2
830000,750,Condo Apartment,Apartment,Moss Park,C08,-79.366632,43.652675,2,0,2,1,5,1
688000,950,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.53565,43.638538,2,1,2,1,6,1
715000,1100,Condo Apartment,Apartment,Birchcliffe-Cliffside,E06,-79.25157,43.704167,2,1,2,1,6,1
790000,750,Condo Apartment,Apartment,Niagara,C01,-79.415908,43.639647,1,1,1,1,5,1
800000,1750.5,Semi-Detached,2-Storey,Malvern,E11,-79.205917,43.81231,3,2,2,1,6,3
823000,850,Condo Apartment,Apartment,Mimico,W06,-79.478375,43.626907,2,0,2,1,5,1
709000,850,Condo Apartment,Apartment,Clanton Park,C06,-79.443834,43.754276,2,0,1,1,5,1
752000,750,Condo Apartment,Apartment,Mimico,W06,-79.477667,43.625141,2,0,2,1,5,1
697000,750,Condo Apartment,Apartment,Henry Farm,C15,-79.329128,43.77404,2,0,2,1,5,1
806000,350.5,Detached,Bungalow,New Toronto,W06,-79.517524,43.602358,2,1,2,1,3,3
700000,750,Condo Apartment,Apartment,Annex,C02,-79.390358,43.674065,1,1,1,1,5,1
695000,750,Condo Apartment,Apartment,Willowdale West,C07,-79.415525,43.774203,2,0,2,1,5,1
700000,950,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.531931,43.645014,2,0,2,1,5,1
720000,950,Condo Apartment,Apartment,Willowdale West,C07,-79.417572,43.778158,2,1,2,1,9,1
732800,750,Condo Apartment,Apartment,Regent Park,C08,-79.361537,43.65969,2,0,2,1,5,1
702000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392276,43.645969,1,1,1,1,5,0
709000,950,Condo Apartment,Apartment,Mimico,W06,-79.484709,43.62139,2,0,2,1,4,1
680000,850,Condo Apartment,Apartment,Bayview Village,C15,-79.368798,43.769094,2,1,2,1,6,1
690000,750,Condo Apartment,Loft,Yonge-St. Clair,C02,-79.399487,43.686663,1,0,2,1,5,1
695000,1100,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.53565,43.638538,2,1,2,1,6,1
709000,650,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.374084,43.656919,2,0,1,1,4,0
710000,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392071,43.640432,1,1,1,1,5,1
710000,950,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.520463,43.645862,1,0,1,1,4,1
719000,650,Condo Apartment,Apartment,Willowdale East,C14,-79.41022,43.761264,1,1,1,1,5,1
719000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.381174,43.6412,1,0,1,1,4,0
719000,750,Condo Apartment,Apartment,Mimico,W06,-79.481658,43.622946,2,0,2,1,5,1
719100,750,Condo Townhouse,2-Storey,Trinity-Bellwoods,C01,-79.416456,43.641311,1,1,2,1,5,0
728000,550,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392473,43.646843,1,1,1,1,4,0
730000,650,Condo Apartment,Apartment,South Riverdale,E01,-79.352826,43.657385,2,0,1,1,5,1
730000,550,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.379648,43.641982,1,0,1,1,4,0
740000,550,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.378653,43.662939,1,1,1,1,4,0
743000,550,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.379041,43.64188,1,0,1,1,4,0
745000,650,Condo Apartment,Apartment,South Riverdale,E01,-79.352826,43.657385,2,0,1,1,5,1
755500,650,Condo Apartment,Apartment,Mimico,W06,-79.4163,43.70011,1,1,1,1,5,1
775000,1100,Condo Townhouse,Stacked Townhouse,Downsview-Roding-CFB,W05,-79.475888,43.737005,2,0,2,1,5,1
790000,750,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.382105,43.650533,2,1,2,1,4,0
801000,850,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.378365,43.663483,2,0,2,1,6,1
680000,750,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.535174,43.639083,2,0,2,1,5,2
690000,850,Co-op / Co-Ownership Apartment,Apartment,Rosedale-Moore Park,C09,-79.380327,43.678362,2,0,1,1,5,1
698900,750,Condo Apartment,Apartment,Mount Pleasant West,C10,-79.394899,43.696162,2,0,1,1,5,1
718000,650,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.376273,43.648659,1,1,1,1,4,0
718000,550,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.402535,43.738454,1,0,1,1,4,0
728000,1500,Condo Apartment,Apartment,Willowdale East,C14,-79.405864,43.764056,2,0,2,1,7,1
730000,650,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.354002,43.655383,1,1,1,1,5,1
760000,1300,Condo Townhouse,Stacked Townhouse,Downsview-Roding-CFB,W05,-79.475888,43.737005,2,0,2,1,5,1
760000,1100,Condo Townhouse,Stacked Townhouse,Downsview-Roding-CFB,W05,-79.475888,43.737005,2,0,2,1,5,1
777500,1100,Condo Townhouse,Stacked Townhouse,Downsview-Roding-CFB,W05,-79.475888,43.737005,2,0,2,1,5,1
720000,1300,Condo Townhouse,2-Storey,L'Amoreaux,E05,-79.330009,43.796049,3,1,3,1,7,1
715000,1100,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.535174,43.639083,2,0,2,1,4,1
713000,550,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.388411,43.649522,1,0,1,1,2,1
730000,1300,Condo Apartment,Apartment,Willowdale West,C07,,,2,1,2,1,6,1
852000,1500,Condo Townhouse,2-Storey,Kingsview Village-The Westway,W09,-79.4163,43.70011,3,0,3,1,7,2
698500,1100,Condo Townhouse,3-Storey,Clairlea-Birchmount,E04,-79.281275,43.715149,2,0,2,1,5,1
715000,650,Condo Apartment,Apartment,Moss Park,C08,-79.363908,43.653999,2,1,1,1,6,1
725000,650,Condo Apartment,Apartment,South Riverdale,E01,-79.352826,43.657385,2,0,1,1,5,1
737000,750,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.354462,43.653822,1,1,1,1,5,1
760000,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.386993,43.649126,2,0,1,1,4,1
778000,1300,Condo Townhouse,Stacked Townhouse,Briar Hill-Belgravia,W04,-79.444488,43.700335,2,1,2,1,6,0
850000,850,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.398274,43.63764,1,1,2,1,4,1
715000,1700,Condo Apartment,Apartment,Don Valley Village,C15,-79.352071,43.792546,2,0,3,1,6,2
717000,650,Condo Apartment,Apartment,Casa Loma,C02,-79.417788,43.682755,1,1,1,1,4,1
700000,950,Condo Apartment,Apartment,Bayview Village,C15,-79.371937,43.76685,2,0,2,1,5,2
713500,850,Condo Apartment,Apartment,Willowdale East,C14,-79.403187,43.758032,2,0,2,1,5,1
716800,950,Condo Apartment,Apartment,Willowdale East,C14,-79.4121,43.771603,2,0,2,1,5,1
720000,1500,Condo Townhouse,2-Storey,Markland Wood,W08,-79.576116,43.630542,3,0,3,1,8,1
728000,950,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.383317,43.665503,2,0,1,1,6,1
728000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.393332,43.639229,1,1,1,1,4,1
731500,650,Condo Apartment,Apartment,Mount Pleasant West,C10,-79.393622,43.709963,1,1,2,1,4,1
751000,1100,Condo Apartment,Apartment,Willowdale East,C14,-79.413881,43.774922,2,0,2,1,5,1
751000,1100,Condo Apartment,Apartment,Willowdale East,C14,-79.413881,43.774922,2,0,2,1,5,1
880000,900.5,Detached,Bungalow,Birchcliffe-Cliffside,E06,-79.258409,43.709437,2,1,2,2,5,4
700000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.39681,43.640528,1,1,1,1,4,1
795000,650,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.391953,43.648964,1,1,1,1,5,1
807500,850,Condo Apartment,Apartment,Little Portugal,C01,-79.428251,43.643159,2,1,2,1,6,0
807500,850,Condo Apartment,Apartment,Little Portugal,C01,-79.428251,43.643159,2,1,2,1,6,0
710000,550,Condo Apartment,Apartment,Annex,C02,-79.395299,43.668581,1,0,1,1,4,0
710000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.381174,43.6412,1,1,1,1,4,0
725000,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.389457,43.648031,2,0,2,1,5,0
680000,750,Condo Apartment,Apartment,Flemingdon Park,C11,-79.4163,43.70011,2,0,2,1,5,1
700000,1100,Condo Townhouse,2-Storey,Malvern,E11,-79.220835,43.804096,3,1,2,1,7,2
715000,1300,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.536431,43.63935,2,1,2,1,6,1
720000,1100,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.365716,43.648629,3,0,2,1,6,1
720000,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.395873,43.640564,2,0,2,1,5,1
720000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.381614,43.642033,2,0,1,1,5,1
722500,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392473,43.646843,1,1,1,1,4,0
724000,550,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.392473,43.646843,1,1,1,1,5,0
725000,1500,Condo Apartment,Apartment,Banbury-Don Mills,C13,-79.326073,43.728544,2,1,2,1,6,2
729000,650,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.40223,43.643224,1,0,1,1,5,1
729000,1100,Condo Apartment,Apartment,Yorkdale-Glen Park,W04,-79.453036,43.714991,2,1,2,1,5,1
735000,950,Condo Apartment,Apartment,Willowdale East,C14,-79.405781,43.756331,2,0,2,1,5,1
735000,950,Condo Apartment,Apartment,Mimico,W06,-79.46617,43.66328,2,0,2,1,5,1
770000,1100,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.52669,43.650314,2,1,2,1,6,1
782000,650,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.385163,43.665914,1,0,1,1,5,0
782000,650,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.374722,43.646989,1,1,1,1,5,1
805000,1300,Co-op / Co-Ownership Apartment,Apartment,Forest Hill North,C04,-79.426469,43.707799,2,0,2,1,5,1
810000,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.38077,43.642266,2,0,2,1,7,1
811000,850,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.391525,43.641576,2,1,2,1,5,1
811100,950,Condo Apartment,Apartment,Edenbridge-Humber Valley,W08,-79.515889,43.660273,2,0,2,1,6,2
1125000,900.5,Detached,2-Storey,Blake-Jones,E01,-79.335234,43.676893,2,0,1,1,5,2
815000,1300,Condo Townhouse,2-Storey,Hillcrest Village,C15,-79.357383,43.811022,3,1,3,1,7,2
695000,750,Condo Apartment,Apartment,Niagara,C01,-79.406626,43.636548,2,0,2,1,6,0
695000,650,Condo Apartment,Apartment,Moss Park,C08,-79.494576,43.610472,1,1,2,1,4,1
710000,750,Condo Apartment,Apartment,University,C01,-79.388429,43.652504,1,1,1,1,5,0
710000,850,Condo Apartment,Stacked Townhouse,Briar Hill-Belgravia,W04,-79.448961,43.703179,2,1,2,1,5,1
729900,750,Condo Apartment,Apartment,Yonge-St. Clair,C02,-79.396889,43.687835,2,0,1,1,5,1
735000,650,Condo Apartment,Apartment,Moss Park,C08,-79.354924,43.65682,1,1,1,1,5,1
750000,1100,Condo Apartment,Apartment,Mimico,W06,-79.484709,43.62139,2,1,2,1,6,1
770000,1300,Condo Townhouse,2-Storey,L'Amoreaux,E05,-79.320481,43.800933,3,0,2,1,6,2
835136,1100,Condo Townhouse,Stacked Townhouse,Mimico,W06,-79.497641,43.613899,2,0,2,1,5,1
800000,950,Condo Apartment,Apartment,Mimico,W06,-79.524591,43.665684,2,0,2,1,5,1
812500,750,Condo Apartment,Apartment,Forest Hill South,C03,-79.418606,43.683393,2,0,2,1,5,1
728800,1100,Condo Apartment,Apartment,Bayview Village,C15,-79.370836,43.769503,2,1,2,1,5,1
745000,1100,Condo Apartment,Loft,Mimico,W06,-79.482229,43.619851,2,0,2,1,5,1
734000,850,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.558842,43.637987,2,0,2,1,5,1
710000,1300,Condo Townhouse,3-Storey,Etobicoke West Mall,W08,-79.566713,43.650893,3,0,3,1,4,1
820100,1900,Condo Townhouse,3-Storey,Eglinton East,E08,-79.243274,43.73787,3,1,4,1,7,2
730000,650,Condo Apartment,Apartment,Mimico,W06,-79.4163,43.70011,2,0,1,1,5,1
751000,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.399758,43.63924,2,0,1,1,5,1
755000,850,Condo Apartment,Apartment,Henry Farm,C15,-79.344575,43.772365,2,0,2,1,2,1
765800,750,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.393893,43.64004,2,0,2,1,5,1
737500,1100,Condo Apartment,Apartment,Willowdale East,C14,-79.412205,43.774643,2,1,2,1,7,2
861000,1300.5,Semi-Detached,2-Storey,Weston,W04,-79.508016,43.694411,3,0,2,1,6,3
700000,950,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.559686,43.632652,2,0,2,1,6,1
725000,1700,Condo Townhouse,3-Storey,Pleasant View,C15,-79.4163,43.70011,4,1,3,1,7,2
725000,550,Condo Apartment,Apartment,Waterfront Communities C1,C01,,,1,1,1,1,5,1
728000,750,Condo Apartment,Apartment,Yonge-St. Clair,C02,-79.396889,43.687835,2,0,2,1,5,0
